time,Open,High,Low,Close,Volume
2026-05-15 00:00:00-04:00,7505.25,7505.25,7503.75,7504.25,76
2026-05-15 00:01:00-04:00,7504.25,7504.25,7503.5,7503.75,161
2026-05-15 00:02:00-04:00,7503.75,7503.75,7502.5,7503.0,134
2026-05-15 00:03:00-04:00,7503.0,7504.0,7502.25,7503.75,172
2026-05-15 00:04:00-04:00,7503.75,7504.25,7503.5,7504.0,74
2026-05-15 00:05:00-04:00,7504.0,7504.75,7504.0,7504.5,70
2026-05-15 00:06:00-04:00,7504.75,7505.25,7503.5,7504.25,100
2026-05-15 00:07:00-04:00,7504.0,7504.25,7503.25,7504.0,41
2026-05-15 00:08:00-04:00,7504.0,7504.0,7502.25,7502.5,87
2026-05-15 00:09:00-04:00,7502.25,7502.5,7502.0,7502.5,132
2026-05-15 00:10:00-04:00,7502.25,7502.25,7501.75,7501.75,91
2026-05-15 00:11:00-04:00,7502.0,7502.0,7500.5,7501.25,199
2026-05-15 00:12:00-04:00,7501.0,7501.75,7500.5,7501.25,234
2026-05-15 00:13:00-04:00,7501.25,7502.75,7499.5,7502.75,522
2026-05-15 00:14:00-04:00,7502.75,7504.0,7502.5,7503.75,111
2026-05-15 00:15:00-04:00,7503.75,7504.5,7503.25,7504.5,109
2026-05-15 00:16:00-04:00,7504.5,7505.0,7504.25,7504.25,80
2026-05-15 00:17:00-04:00,7504.0,7504.0,7503.5,7503.5,68
2026-05-15 00:18:00-04:00,7503.5,7503.75,7503.0,7503.25,39
2026-05-15 00:19:00-04:00,7503.25,7503.25,7501.5,7501.75,88
2026-05-15 00:20:00-04:00,7502.0,7502.0,7500.75,7501.25,111
2026-05-15 00:21:00-04:00,7501.25,7501.5,7500.75,7501.0,100
2026-05-15 00:22:00-04:00,7501.0,7501.25,7499.75,7500.0,135
2026-05-15 00:23:00-04:00,7499.75,7501.25,7499.75,7501.0,135
2026-05-15 00:24:00-04:00,7501.0,7501.75,7500.5,7501.75,112
