,Open,High,Low,Close,Volume
2026-08-31 04:00:00-04:00,7.3795,7.93,6.8158,7.1473,0
2026-08-31 04:01:00-04:00,7.02,7.86,7.0127,7.0601,0
2026-08-31 04:02:00-04:00,7.0714,7.3536,7.0701,7.299,0
2026-08-31 04:03:00-04:00,7.299,7.3,7.27,7.3,0
2026-08-31 04:04:00-04:00,7.418,7.43,7.08,7.1619,0
2026-08-31 04:05:00-04:00,7.15,7.86,7.1,7.2825,0
2026-08-31 04:06:00-04:00,7.0705,7.08,7.07,7.0779,0
2026-08-31 04:07:00-04:00,7.0705,7.1072,7.07,7.1072,0
2026-08-31 04:08:00-04:00,7.0803,7.1,7.0,7.0095,0
2026-08-31 04:09:00-04:00,7.0005,7.01,7.0,7.002,0
2026-08-31 04:10:00-04:00,7.01,7.01,7.0001,7.0002,0
2026-08-31 04:11:00-04:00,7.0016,7.0078,7.0,7.0002,0
2026-08-31 04:12:00-04:00,7.0095,7.01,7.0002,7.0078,0
2026-08-31 04:13:00-04:00,7.0005,7.01,7.0005,7.0095,0
2026-08-31 04:14:00-04:00,7.0095,7.01,7.0005,7.01,0
2026-08-31 04:15:00-04:00,7.0005,7.01,7.0,7.0095,0
2026-08-31 04:16:00-04:00,7.01,7.01,7.0002,7.0005,0
2026-08-31 04:17:00-04:00,7.0005,7.0095,7.0,7.0095,0
2026-08-31 04:18:00-04:00,7.0005,7.01,7.0005,7.008,0
2026-08-31 04:19:00-04:00,7.0095,7.01,6.8256,6.8937,0
2026-08-31 04:20:00-04:00,6.8543,6.9413,6.6,6.78,0
2026-08-31 04:21:00-04:00,6.68,6.977,6.67,6.86,0
2026-08-31 04:22:00-04:00,6.9962,6.9962,6.7303,6.7395,0
2026-08-31 04:23:00-04:00,6.9785,6.99,6.81,6.9313,0
2026-08-31 04:24:00-04:00,6.9332,6.9997,6.9079,6.9844,0
2026-08-31 04:25:00-04:00,6.99,6.99,6.89,6.92,0
2026-08-31 04:26:00-04:00,6.8979,7.1301,6.8979,7.0765,0
2026-08-31 04:27:00-04:00,7.1,7.2889,7.0579,7.1486,0
2026-08-31 04:28:00-04:00,7.1486,7.29,7.0814,7.2836,0
2026-08-31 04:29:00-04:00,7.2,7.28,7.16,7.19,0
2026-08-31 04:30:00-04:00,7.19,7.5585,7.19,7.3515,0
2026-08-31 04:31:00-04:00,7.3615,7.51,7.3515,7.4005,0
2026-08-31 04:32:00-04:00,7.4005,7.41,7.2,7.3881,0
2026-08-31 04:33:00-04:00,7.2915,7.37,7.2915,7.3095,0
2026-08-31 04:34:00-04:00,7.31,7.4,7.3,7.3985,0
2026-08-31 04:35:00-04:00,7.3985,7.4,7.22,7.3785,0
2026-08-31 04:36:00-04:00,7.34,7.4,7.3115,7.3985,0
2026-08-31 04:37:00-04:00,7.4,7.5,7.3579,7.4985,0
2026-08-31 04:38:00-04:00,7.4985,7.55,7.36,7.5485,0
2026-08-31 04:39:00-04:00,7.538,7.55,7.3215,7.3467,0
2026-08-31 04:40:00-04:00,7.3985,7.4,7.3315,7.3661,0
2026-08-31 04:41:00-04:00,7.3985,7.432,7.36,7.37,0
2026-08-31 04:42:00-04:00,7.37,7.3985,7.32,7.35,0
2026-08-31 04:43:00-04:00,7.3415,7.37,7.25,7.25,0
2026-08-31 04:44:00-04:00,7.25,7.3689,7.2,7.27,0
2026-08-31 04:45:00-04:00,7.24,7.3665,7.22,7.28,0
2026-08-31 04:46:00-04:00,7.28,7.3685,7.28,7.3015,0
2026-08-31 04:47:00-04:00,7.33,7.35,7.3015,7.32,0
2026-08-31 04:48:00-04:00,7.3685,7.3685,7.32,7.34,0
2026-08-31 04:49:00-04:00,7.35,7.35,7.32,7.35,0
2026-08-31 04:50:00-04:00,7.3083,7.31,7.2481,7.2481,0
2026-08-31 04:51:00-04:00,7.25,7.2686,7.2,7.21,0
2026-08-31 04:52:00-04:00,7.23,7.3197,7.2001,7.21,0
2026-08-31 04:53:00-04:00,7.32,7.32,7.2005,7.2197,0
2026-08-31 04:54:00-04:00,7.3113,7.3113,7.13,7.1314,0
2026-08-31 04:55:00-04:00,7.131,7.149,7.0502,7.0986,0
2026-08-31 04:56:00-04:00,7.08,7.2081,7.0264,7.2081,0
2026-08-31 04:57:00-04:00,7.14,7.2136,7.1,7.17,0
2026-08-31 04:58:00-04:00,7.1289,7.1686,7.0614,7.0615,0
2026-08-31 04:59:00-04:00,7.0872,7.21,7.06,7.0995,0
2026-08-31 05:00:00-04:00,7.0995,7.11,7.0514,7.06,0
2026-08-31 05:01:00-04:00,7.0514,7.1,7.0514,7.09,0
2026-08-31 05:02:00-04:00,7.07,7.1913,7.07,7.1482,0
2026-08-31 05:03:00-04:00,7.12,7.15,7.11,7.13,0
2026-08-31 05:04:00-04:00,7.12,7.1286,7.1,7.11,0
2026-08-31 05:05:00-04:00,7.119,7.1297,7.1014,7.1183,0
2026-08-31 05:06:00-04:00,7.12,7.1297,7.0505,7.06,0
2026-08-31 05:07:00-04:00,7.0578,7.0986,7.02,7.0986,0
2026-08-31 05:08:00-04:00,7.0314,7.1,7.0314,7.06,0
2026-08-31 05:09:00-04:00,7.08,7.08,7.0605,7.0621,0
2026-08-31 05:10:00-04:00,7.0605,7.07,7.02,7.0686,0
2026-08-31 05:11:00-04:00,7.0465,7.0486,7.0105,7.0105,0
2026-08-31 05:12:00-04:00,7.0122,7.0178,6.7,6.8,0
2026-08-31 05:13:00-04:00,6.7,6.88,6.7,6.88,0
2026-08-31 05:14:00-04:00,6.83,6.88,6.8003,6.85,0
2026-08-31 05:15:00-04:00,6.86,6.9897,6.8401,6.88,0
2026-08-31 05:16:00-04:00,6.91,6.9286,6.88,6.8814,0
2026-08-31 05:17:00-04:00,6.8814,6.92,6.88,6.92,0
2026-08-31 05:18:00-04:00,6.9,6.93,6.88,6.88,0
2026-08-31 05:19:00-04:00,6.88,6.9,6.88,6.8987,0
2026-08-31 05:20:00-04:00,6.9,6.9997,6.9,6.91,0
2026-08-31 05:21:00-04:00,6.9079,7.0,6.9079,6.98,0
2026-08-31 05:22:00-04:00,6.98,6.99,6.85,6.86,0
2026-08-31 05:23:00-04:00,6.9,6.9621,6.8779,6.88,0
2026-08-31 05:24:00-04:00,6.9,6.95,6.8764,6.92,0
2026-08-31 05:25:00-04:00,6.8981,6.9,6.8795,6.8795,0
2026-08-31 05:26:00-04:00,6.8781,6.889,6.8,6.8014,0
2026-08-31 05:27:00-04:00,6.8079,6.85,6.8001,6.8305,0
2026-08-31 05:28:00-04:00,6.8267,6.8997,6.8156,6.899,0
2026-08-31 05:29:00-04:00,6.95,6.95,6.8595,6.91,0
2026-08-31 05:30:00-04:00,6.93,6.9421,6.9014,6.9095,0
2026-08-31 05:31:00-04:00,6.9005,6.91,6.88,6.9014,0
2026-08-31 05:32:00-04:00,6.919,6.9486,6.9,6.9269,0
