,Open,High,Low,Close,Volume
2026-07-29 04:00:00-04:00,2.79,2.79,2.79,2.79,0
2026-07-29 04:01:00-04:00,2.79,2.79,2.79,2.79,0
2026-07-29 04:06:00-04:00,2.76,2.76,2.76,2.76,0
2026-07-29 04:11:00-04:00,2.76,2.76,2.76,2.76,0
2026-07-29 05:02:00-04:00,2.5012,2.5012,2.5012,2.5012,0
2026-07-29 06:27:00-04:00,2.6334,2.6334,2.6334,2.6334,0
2026-07-29 07:05:00-04:00,2.77,2.77,2.77,2.77,0
2026-07-29 07:30:00-04:00,2.77,2.77,2.77,2.77,0
2026-07-29 07:39:00-04:00,2.79,2.79,2.79,2.79,0
2026-07-29 07:42:00-04:00,2.77,2.77,2.77,2.77,0
2026-07-29 07:52:00-04:00,2.72,2.72,2.72,2.72,0
2026-07-29 08:01:00-04:00,2.72,2.72,2.72,2.72,0
2026-07-29 08:10:00-04:00,2.6948,2.6948,2.6948,2.6948,0
2026-07-29 08:49:00-04:00,2.7199,2.7199,2.7199,2.7199,0
2026-07-29 09:20:00-04:00,2.69,2.69,2.69,2.69,0
2026-07-29 09:26:00-04:00,2.72,2.72,2.72,2.72,0
2026-07-29 09:28:00-04:00,2.73,2.76,2.73,2.76,0
2026-07-29 09:30:00-04:00,2.7699999809265137,2.7899999618530273,2.755000114440918,2.755000114440918,72850
2026-07-29 09:31:00-04:00,2.757699966430664,2.757699966430664,2.751699924468994,2.751699924468994,2989
2026-07-29 09:32:00-04:00,2.744999885559082,2.744999885559082,2.734999895095825,2.740000009536743,1706
2026-07-29 09:33:00-04:00,2.7300000190734863,2.7360000610351562,2.7300000190734863,2.734999895095825,10476
2026-07-29 09:34:00-04:00,2.7300000190734863,2.7300000190734863,2.720099925994873,2.720099925994873,2164
2026-07-29 09:35:00-04:00,2.7200000286102295,2.7300000190734863,2.7149999141693115,2.7149999141693115,20452
2026-07-29 09:36:00-04:00,2.7149999141693115,2.7249999046325684,2.7149999141693115,2.719099998474121,6550
2026-07-29 09:37:00-04:00,2.7149999141693115,2.7149999141693115,2.690000057220459,2.7060000896453857,18052
2026-07-29 09:38:00-04:00,2.694999933242798,2.694999933242798,2.680000066757202,2.680000066757202,8988
2026-07-29 09:39:00-04:00,2.6760001182556152,2.684999942779541,2.6760001182556152,2.684999942779541,2653
2026-07-29 09:40:00-04:00,2.686000108718872,2.686000108718872,2.680000066757202,2.684999942779541,593
2026-07-29 09:41:00-04:00,2.684999942779541,2.6891000270843506,2.680000066757202,2.680000066757202,5107
2026-07-29 09:42:00-04:00,2.686000108718872,2.686000108718872,2.680000066757202,2.680000066757202,2733
2026-07-29 09:43:00-04:00,2.680000066757202,2.686000108718872,2.674999952316284,2.674999952316284,1170
2026-07-29 09:44:00-04:00,2.674999952316284,2.680000066757202,2.672499895095825,2.680000066757202,3834
