time,Open,High,Low,Close,Volume
2026-06-30 00:09:00-04:00,30134.0,30134.75,30128.5,30130.0,65
2026-06-30 00:10:00-04:00,30130.75,30142.25,30130.0,30133.0,97
2026-06-30 00:11:00-04:00,30132.25,30134.5,30131.0,30131.75,22
2026-06-30 00:12:00-04:00,30133.0,30134.5,30130.0,30131.25,25
2026-06-30 00:13:00-04:00,30133.0,30139.75,30133.0,30135.0,36
2026-06-30 00:14:00-04:00,30135.25,30139.75,30131.5,30138.25,56
2026-06-30 00:15:00-04:00,30139.25,30142.0,30134.0,30141.25,72
2026-06-30 00:16:00-04:00,30140.0,30140.0,30134.0,30136.5,30
2026-06-30 00:17:00-04:00,30137.5,30138.0,30131.25,30138.0,53
2026-06-30 00:18:00-04:00,30138.25,30139.25,30133.0,30135.25,51
2026-06-30 00:19:00-04:00,30135.75,30136.0,30132.0,30135.25,39
2026-06-30 00:20:00-04:00,30135.5,30141.0,30135.0,30140.5,40
2026-06-30 00:21:00-04:00,30140.75,30153.0,30140.25,30151.75,140
2026-06-30 00:22:00-04:00,30152.0,30155.0,30149.75,30152.25,88
2026-06-30 00:23:00-04:00,30152.5,30157.75,30149.75,30157.25,127
2026-06-30 00:24:00-04:00,30157.0,30157.25,30147.25,30149.25,82
2026-06-30 00:25:00-04:00,30149.25,30155.25,30148.75,30154.25,62
2026-06-30 00:26:00-04:00,30155.0,30166.75,30155.0,30165.5,231
2026-06-30 00:27:00-04:00,30164.25,30167.25,30163.0,30164.75,54
2026-06-30 00:28:00-04:00,30164.25,30167.0,30162.25,30167.0,52
2026-06-30 00:29:00-04:00,30166.75,30170.0,30162.5,30169.25,95
2026-06-30 00:30:00-04:00,30169.25,30171.75,30166.25,30169.75,84
2026-06-30 00:31:00-04:00,30169.0,30170.25,30162.5,30168.25,68
2026-06-30 00:32:00-04:00,30169.0,30171.75,30166.25,30171.25,64
2026-06-30 00:33:00-04:00,30169.75,30170.75,30164.5,30169.0,49
2026-06-30 00:34:00-04:00,30167.75,30178.0,30167.0,30177.0,112
2026-06-30 00:35:00-04:00,30176.25,30188.0,30176.25,30186.0,213
2026-06-30 00:36:00-04:00,30185.0,30193.75,30183.75,30188.25,159
2026-06-30 00:37:00-04:00,30186.75,30187.25,30181.0,30184.5,57
2026-06-30 00:38:00-04:00,30184.0,30195.5,30183.75,30193.25,85
2026-06-30 00:39:00-04:00,30193.5,30195.0,30192.25,30192.75,52
2026-06-30 00:40:00-04:00,30192.75,30192.75,30183.0,30186.25,85
2026-06-30 00:41:00-04:00,30185.5,30196.25,30185.5,30191.0,319
2026-06-30 00:42:00-04:00,30190.0,30194.5,30189.75,30191.0,87
2026-06-30 00:43:00-04:00,30191.5,30197.75,30190.0,30194.25,323
2026-06-30 00:44:00-04:00,30194.5,30202.75,30193.25,30201.5,206
2026-06-30 00:45:00-04:00,30200.5,30209.5,30198.75,30202.25,238
2026-06-30 00:46:00-04:00,30202.5,30205.25,30193.25,30194.5,182
2026-06-30 00:47:00-04:00,30193.75,30194.75,30184.25,30184.25,183
2026-06-30 00:48:00-04:00,30184.25,30192.25,30184.25,30190.0,65
2026-06-30 00:49:00-04:00,30190.25,30196.0,30189.5,30194.0,77
2026-06-30 00:50:00-04:00,30194.5,30194.75,30183.75,30190.75,107
2026-06-30 00:51:00-04:00,30190.5,30199.0,30189.75,30191.25,93
2026-06-30 00:52:00-04:00,30192.25,30199.75,30192.25,30193.5,208
2026-06-30 00:53:00-04:00,30196.5,30204.25,30195.5,30197.75,115
2026-06-30 00:54:00-04:00,30198.75,30198.75,30191.75,30195.75,118
2026-06-30 00:55:00-04:00,30194.25,30197.0,30189.5,30196.75,43
2026-06-30 00:56:00-04:00,30196.25,30202.75,30193.0,30196.25,48
2026-06-30 00:57:00-04:00,30198.25,30198.25,30188.5,30190.0,37
2026-06-30 00:58:00-04:00,30188.5,30189.75,30186.0,30187.25,34
2026-06-30 00:59:00-04:00,30187.5,30192.5,30185.25,30186.5,56
2026-06-30 01:00:00-04:00,30187.75,30197.25,30183.0,30196.0,167
2026-06-30 01:01:00-04:00,30196.0,30211.0,30194.75,30200.75,239
2026-06-30 01:02:00-04:00,30201.25,30212.5,30200.5,30209.0,167
2026-06-30 01:03:00-04:00,30209.25,30217.0,30207.5,30211.75,211
2026-06-30 01:04:00-04:00,30211.0,30211.0,30200.25,30203.0,99
2026-06-30 01:05:00-04:00,30202.5,30203.25,30196.25,30199.25,83
2026-06-30 01:06:00-04:00,30199.5,30205.75,30198.5,30201.25,37
2026-06-30 01:07:00-04:00,30202.5,30202.5,30198.0,30200.0,16
2026-06-30 01:08:00-04:00,30201.0,30206.75,30200.5,30201.75,36
2026-06-30 01:09:00-04:00,30202.0,30203.5,30192.0,30192.75,113
2026-06-30 01:10:00-04:00,30193.25,30193.25,30186.75,30190.5,132
2026-06-30 01:11:00-04:00,30191.25,30192.75,30185.0,30191.75,43
2026-06-30 01:12:00-04:00,30192.5,30196.75,30182.5,30183.5,114
2026-06-30 01:13:00-04:00,30185.5,30191.75,30182.5,30191.75,85
2026-06-30 01:14:00-04:00,30191.75,30195.25,30190.25,30194.0,35
2026-06-30 01:15:00-04:00,30191.5,30194.0,30179.25,30181.75,116
2026-06-30 01:16:00-04:00,30182.0,30186.0,30176.75,30181.5,81
2026-06-30 01:17:00-04:00,30183.0,30183.25,30170.25,30174.25,208
2026-06-30 01:18:00-04:00,30175.0,30178.25,30172.0,30173.75,133
2026-06-30 01:19:00-04:00,30173.5,30176.0,30170.75,30174.5,65
2026-06-30 01:20:00-04:00,30175.0,30184.75,30172.0,30179.0,137
2026-06-30 01:21:00-04:00,30179.5,30187.25,30179.25,30186.0,129
2026-06-30 01:22:00-04:00,30185.75,30194.25,30184.25,30193.75,128
2026-06-30 01:23:00-04:00,30193.75,30195.5,30189.5,30189.5,58
2026-06-30 01:24:00-04:00,30189.5,30193.5,30185.5,30189.5,74
2026-06-30 01:25:00-04:00,30190.5,30192.25,30170.75,30171.5,137
2026-06-30 01:26:00-04:00,30171.5,30172.75,30163.25,30165.75,189
2026-06-30 01:27:00-04:00,30164.5,30167.0,30155.0,30165.25,216
2026-06-30 01:28:00-04:00,30166.25,30172.5,30161.75,30165.75,166
2026-06-30 01:29:00-04:00,30164.75,30167.0,30156.5,30160.75,119
2026-06-30 01:30:00-04:00,30163.0,30164.5,30146.0,30160.0,228
2026-06-30 01:31:00-04:00,30160.0,30164.5,30146.5,30149.75,287
2026-06-30 01:32:00-04:00,30150.0,30153.5,30137.0,30137.25,186
2026-06-30 01:33:00-04:00,30138.5,30139.5,30131.0,30135.5,143
2026-06-30 01:34:00-04:00,30136.0,30136.75,30131.75,30135.25,80
2026-06-30 01:35:00-04:00,30134.25,30138.0,30122.0,30122.25,210
2026-06-30 01:36:00-04:00,30122.75,30123.25,30118.0,30121.5,105
2026-06-30 01:37:00-04:00,30121.25,30128.75,30117.0,30127.5,77
2026-06-30 01:38:00-04:00,30130.25,30132.5,30124.0,30127.25,92
2026-06-30 01:39:00-04:00,30127.0,30140.75,30120.0,30138.0,235
2026-06-30 01:40:00-04:00,30138.5,30150.0,30137.75,30149.5,214
2026-06-30 01:41:00-04:00,30149.5,30158.5,30149.5,30153.5,221
2026-06-30 01:42:00-04:00,30154.0,30162.75,30152.0,30155.0,148
2026-06-30 01:43:00-04:00,30154.0,30163.0,30146.0,30148.25,100
2026-06-30 01:44:00-04:00,30149.75,30154.25,30141.0,30145.75,111
2026-06-30 01:45:00-04:00,30146.75,30153.5,30142.5,30153.25,34
2026-06-30 01:46:00-04:00,30152.75,30153.25,30147.75,30151.75,29
2026-06-30 01:47:00-04:00,30152.75,30154.75,30146.0,30146.5,70
2026-06-30 01:48:00-04:00,30148.75,30157.5,30148.75,30154.25,67
2026-06-30 01:49:00-04:00,30153.5,30158.25,30150.0,30157.25,35
2026-06-30 01:50:00-04:00,30156.75,30158.0,30146.0,30148.25,77
2026-06-30 01:51:00-04:00,30148.25,30153.0,30147.0,30150.5,52
2026-06-30 01:52:00-04:00,30151.25,30168.0,30146.25,30164.0,179
2026-06-30 01:53:00-04:00,30164.75,30168.25,30162.25,30167.0,108
2026-06-30 01:54:00-04:00,30167.75,30168.25,30156.0,30162.25,94
2026-06-30 01:55:00-04:00,30160.75,30169.75,30155.25,30159.5,187
2026-06-30 01:56:00-04:00,30161.25,30170.25,30161.25,30165.5,73
2026-06-30 01:57:00-04:00,30163.5,30167.25,30160.0,30167.0,56
2026-06-30 01:58:00-04:00,30167.75,30169.0,30163.75,30165.75,59
2026-06-30 01:59:00-04:00,30164.75,30168.0,30160.75,30167.0,72
2026-06-30 02:00:00-04:00,30167.75,30173.25,30155.75,30157.5,281
2026-06-30 02:01:00-04:00,30159.0,30169.75,30151.0,30164.75,215
2026-06-30 02:02:00-04:00,30163.75,30163.75,30153.0,30159.0,82
2026-06-30 02:03:00-04:00,30158.5,30168.0,30158.25,30166.0,96
2026-06-30 02:04:00-04:00,30166.25,30170.0,30160.0,30168.5,156
2026-06-30 02:05:00-04:00,30164.5,30165.0,30151.25,30157.0,117
2026-06-30 02:06:00-04:00,30154.75,30160.75,30148.25,30157.75,87
2026-06-30 02:07:00-04:00,30158.75,30167.25,30158.25,30161.0,132
2026-06-30 02:08:00-04:00,30161.5,30162.0,30152.75,30154.75,59
2026-06-30 02:09:00-04:00,30153.25,30155.0,30150.5,30154.25,64
2026-06-30 02:10:00-04:00,30156.0,30160.0,30153.25,30155.25,86
2026-06-30 02:11:00-04:00,30154.75,30159.25,30151.5,30151.5,54
2026-06-30 02:12:00-04:00,30152.0,30154.25,30146.25,30151.75,102
2026-06-30 02:13:00-04:00,30154.0,30161.5,30152.75,30160.5,114
2026-06-30 02:14:00-04:00,30160.0,30163.25,30147.75,30151.25,160
2026-06-30 02:15:00-04:00,30152.5,30152.5,30143.0,30145.5,73
2026-06-30 02:16:00-04:00,30143.5,30145.25,30137.0,30144.0,136
2026-06-30 02:17:00-04:00,30143.25,30149.25,30141.0,30147.75,113
2026-06-30 02:18:00-04:00,30145.75,30146.0,30138.5,30140.0,53
2026-06-30 02:19:00-04:00,30141.0,30146.75,30139.5,30143.75,99
2026-06-30 02:20:00-04:00,30142.5,30144.0,30136.75,30139.25,124
2026-06-30 02:21:00-04:00,30137.75,30146.0,30134.25,30143.75,100
2026-06-30 02:22:00-04:00,30142.5,30145.0,30132.75,30133.0,95
2026-06-30 02:23:00-04:00,30134.25,30142.25,30128.75,30138.25,140
2026-06-30 02:24:00-04:00,30140.0,30141.0,30134.75,30138.0,79
2026-06-30 02:25:00-04:00,30133.25,30133.75,30124.5,30128.0,127
2026-06-30 02:26:00-04:00,30127.75,30131.0,30118.25,30129.75,235
2026-06-30 02:27:00-04:00,30128.75,30137.25,30126.25,30137.25,176
2026-06-30 02:28:00-04:00,30137.25,30146.25,30137.0,30146.25,82
2026-06-30 02:29:00-04:00,30147.5,30154.0,30143.75,30144.5,187
2026-06-30 02:30:00-04:00,30142.75,30148.5,30128.5,30131.25,203
2026-06-30 02:31:00-04:00,30129.25,30135.5,30127.75,30132.25,170
2026-06-30 02:32:00-04:00,30133.0,30135.75,30117.5,30118.5,154
2026-06-30 02:33:00-04:00,30118.0,30118.0,30103.0,30111.75,303
2026-06-30 02:34:00-04:00,30111.75,30111.75,30098.0,30106.0,153
2026-06-30 02:35:00-04:00,30106.5,30109.0,30099.0,30103.75,150
2026-06-30 02:36:00-04:00,30104.0,30118.5,30101.75,30118.5,183
2026-06-30 02:37:00-04:00,30117.25,30119.5,30111.5,30111.5,153
2026-06-30 02:38:00-04:00,30112.75,30116.25,30108.0,30116.25,63
2026-06-30 02:39:00-04:00,30117.75,30122.25,30110.75,30111.5,79
2026-06-30 02:40:00-04:00,30113.25,30113.5,30108.75,30113.5,34
2026-06-30 02:41:00-04:00,30112.75,30122.5,30108.0,30121.0,98
2026-06-30 02:42:00-04:00,30121.0,30122.5,30116.0,30121.0,29
2026-06-30 02:43:00-04:00,30119.5,30120.75,30115.0,30115.25,50
2026-06-30 02:44:00-04:00,30115.0,30115.0,30104.25,30106.75,82
2026-06-30 02:45:00-04:00,30104.25,30110.75,30103.75,30109.25,72
2026-06-30 02:46:00-04:00,30111.5,30112.5,30102.5,30110.5,192
2026-06-30 02:47:00-04:00,30111.0,30122.5,30109.5,30110.5,151
2026-06-30 02:48:00-04:00,30109.25,30119.75,30109.25,30117.75,35
2026-06-30 02:49:00-04:00,30120.0,30128.5,30120.0,30126.5,84
2026-06-30 02:50:00-04:00,30127.0,30127.0,30120.0,30120.0,47
2026-06-30 02:51:00-04:00,30122.0,30125.5,30122.0,30124.75,20
2026-06-30 02:52:00-04:00,30127.0,30129.5,30121.0,30123.0,117
2026-06-30 02:53:00-04:00,30123.25,30124.75,30120.0,30120.0,31
2026-06-30 02:54:00-04:00,30120.25,30123.5,30118.5,30123.5,56
2026-06-30 02:55:00-04:00,30122.25,30125.25,30119.0,30119.0,33
2026-06-30 02:56:00-04:00,30119.5,30127.25,30119.5,30125.75,76
2026-06-30 02:57:00-04:00,30127.75,30132.25,30127.25,30130.0,82
2026-06-30 02:58:00-04:00,30130.75,30133.5,30127.5,30129.0,45
2026-06-30 02:59:00-04:00,30129.5,30134.0,30124.75,30132.5,53
2026-06-30 03:00:00-04:00,30133.25,30136.5,30122.0,30125.5,163
2026-06-30 03:01:00-04:00,30126.5,30138.25,30123.5,30136.75,88
2026-06-30 03:02:00-04:00,30137.25,30150.0,30137.0,30141.75,154
2026-06-30 03:03:00-04:00,30142.75,30148.25,30139.75,30145.5,105
2026-06-30 03:04:00-04:00,30145.25,30145.25,30135.0,30135.75,129
2026-06-30 03:05:00-04:00,30137.75,30143.75,30133.5,30142.0,119
2026-06-30 03:06:00-04:00,30140.0,30148.5,30138.0,30143.25,128
