time,Open,High,Low,Close,Volume
2026-05-19 00:00:00-04:00,7412.75,7412.75,7409.0,7409.25,338
2026-05-19 00:01:00-04:00,7409.5,7410.0,7407.75,7408.75,242
2026-05-19 00:02:00-04:00,7409.25,7409.25,7405.75,7406.5,358
2026-05-19 00:03:00-04:00,7406.5,7406.5,7403.25,7405.25,433
2026-05-19 00:04:00-04:00,7405.0,7405.75,7404.5,7405.0,148
2026-05-19 00:05:00-04:00,7405.25,7406.75,7404.0,7406.75,184
2026-05-19 00:06:00-04:00,7406.75,7406.75,7404.5,7404.75,134
2026-05-19 00:07:00-04:00,7404.5,7406.0,7403.5,7405.5,186
2026-05-19 00:08:00-04:00,7405.25,7406.0,7405.0,7405.25,89
2026-05-19 00:09:00-04:00,7405.25,7406.25,7405.0,7406.25,87
2026-05-19 00:10:00-04:00,7406.25,7407.0,7405.5,7406.25,91
2026-05-19 00:11:00-04:00,7406.0,7407.75,7406.0,7407.0,91
2026-05-19 00:12:00-04:00,7407.0,7408.75,7406.75,7408.0,180
2026-05-19 00:13:00-04:00,7407.75,7408.0,7406.75,7407.75,75
2026-05-19 00:14:00-04:00,7407.75,7408.25,7406.25,7406.5,86
2026-05-19 00:15:00-04:00,7406.75,7406.75,7404.5,7405.25,142
2026-05-19 00:16:00-04:00,7405.25,7405.25,7403.75,7404.5,148
2026-05-19 00:17:00-04:00,7404.5,7405.0,7403.25,7403.5,146
2026-05-19 00:18:00-04:00,7403.5,7403.75,7402.75,7403.0,129
2026-05-19 00:19:00-04:00,7403.25,7403.25,7400.75,7402.0,356
2026-05-19 00:20:00-04:00,7402.25,7405.25,7401.75,7405.0,191
2026-05-19 00:21:00-04:00,7405.0,7405.25,7403.0,7403.0,124
2026-05-19 00:22:00-04:00,7403.25,7403.75,7401.25,7401.25,210
2026-05-19 00:23:00-04:00,7401.5,7402.25,7400.75,7401.25,249
2026-05-19 00:24:00-04:00,7401.25,7403.0,7401.25,7403.0,102
2026-05-19 00:25:00-04:00,7403.0,7403.0,7401.25,7402.0,125
2026-05-19 00:26:00-04:00,7402.0,7402.25,7397.75,7398.0,910
2026-05-19 00:27:00-04:00,7398.0,7400.25,7397.25,7399.75,276
2026-05-19 00:28:00-04:00,7399.75,7400.75,7398.75,7400.75,131
2026-05-19 00:29:00-04:00,7400.75,7401.25,7400.0,7401.0,119
2026-05-19 00:30:00-04:00,7401.0,7403.0,7400.5,7402.75,196
2026-05-19 00:31:00-04:00,7402.75,7404.0,7402.5,7403.5,164
2026-05-19 00:32:00-04:00,7403.5,7404.0,7402.25,7403.5,135
2026-05-19 00:33:00-04:00,7403.75,7404.25,7403.0,7404.0,159
2026-05-19 00:34:00-04:00,7404.0,7404.5,7403.25,7403.75,88
2026-05-19 00:35:00-04:00,7403.75,7408.75,7403.75,7407.75,546
2026-05-19 00:36:00-04:00,7407.75,7409.0,7407.25,7407.5,207
2026-05-19 00:37:00-04:00,7407.75,7407.75,7403.75,7404.25,191
2026-05-19 00:38:00-04:00,7404.0,7404.75,7402.5,7403.0,108
2026-05-19 00:39:00-04:00,7402.75,7405.0,7402.75,7404.5,190
