date,note
# source,DERIVED: trading days in the 10 calendar days before a scheduled decision day
# verification,"VERIFIED: derived from the on-main FOMC file; no decision day is itself in the set (0 overlaps, must be 0)"
2014-07-23,fed_blackout
2014-07-24,fed_blackout
2014-07-25,fed_blackout
2014-07-28,fed_blackout
2014-07-29,fed_blackout
2014-09-08,fed_blackout
2014-09-09,fed_blackout
2014-09-10,fed_blackout
2014-09-11,fed_blackout
2014-09-12,fed_blackout
2014-09-15,fed_blackout
2014-09-16,fed_blackout
2014-10-20,fed_blackout
2014-10-21,fed_blackout
2014-10-22,fed_blackout
2014-10-23,fed_blackout
2014-10-24,fed_blackout
2014-10-27,fed_blackout
2014-10-28,fed_blackout
2014-12-08,fed_blackout
2014-12-09,fed_blackout
2014-12-10,fed_blackout
2014-12-11,fed_blackout
2014-12-12,fed_blackout
2014-12-15,fed_blackout
2014-12-16,fed_blackout
2015-01-19,fed_blackout
2015-01-20,fed_blackout
2015-01-21,fed_blackout
2015-01-22,fed_blackout
2015-01-23,fed_blackout
2015-01-26,fed_blackout
2015-01-27,fed_blackout
2015-03-09,fed_blackout
2015-03-10,fed_blackout
2015-03-11,fed_blackout
2015-03-12,fed_blackout
2015-03-13,fed_blackout
2015-03-16,fed_blackout
2015-03-17,fed_blackout
2015-04-20,fed_blackout
2015-04-21,fed_blackout
2015-04-22,fed_blackout
2015-04-23,fed_blackout
2015-04-24,fed_blackout
2015-04-27,fed_blackout
2015-04-28,fed_blackout
2015-06-08,fed_blackout
2015-06-09,fed_blackout
2015-06-10,fed_blackout
2015-06-11,fed_blackout
2015-06-12,fed_blackout
2015-06-15,fed_blackout
2015-06-16,fed_blackout
2015-07-20,fed_blackout
2015-07-21,fed_blackout
2015-07-22,fed_blackout
2015-07-23,fed_blackout
2015-07-24,fed_blackout
2015-07-27,fed_blackout
2015-07-28,fed_blackout
2015-09-07,fed_blackout
2015-09-08,fed_blackout
2015-09-09,fed_blackout
2015-09-10,fed_blackout
2015-09-11,fed_blackout
2015-09-14,fed_blackout
2015-09-15,fed_blackout
2015-09-16,fed_blackout
2015-10-19,fed_blackout
2015-10-20,fed_blackout
2015-10-21,fed_blackout
2015-10-22,fed_blackout
2015-10-23,fed_blackout
2015-10-26,fed_blackout
2015-10-27,fed_blackout
2015-12-07,fed_blackout
2015-12-08,fed_blackout
2015-12-09,fed_blackout
2015-12-10,fed_blackout
2015-12-11,fed_blackout
2015-12-14,fed_blackout
2015-12-15,fed_blackout
2016-01-18,fed_blackout
2016-01-19,fed_blackout
2016-01-20,fed_blackout
2016-01-21,fed_blackout
2016-01-22,fed_blackout
2016-01-25,fed_blackout
2016-01-26,fed_blackout
2016-03-07,fed_blackout
2016-03-08,fed_blackout
2016-03-09,fed_blackout
2016-03-10,fed_blackout
2016-03-11,fed_blackout
2016-03-14,fed_blackout
2016-03-15,fed_blackout
2016-04-18,fed_blackout
2016-04-19,fed_blackout
2016-04-20,fed_blackout
2016-04-21,fed_blackout
2016-04-22,fed_blackout
2016-04-25,fed_blackout
2016-04-26,fed_blackout
2016-06-06,fed_blackout
2016-06-07,fed_blackout
2016-06-08,fed_blackout
2016-06-09,fed_blackout
2016-06-10,fed_blackout
2016-06-13,fed_blackout
2016-06-14,fed_blackout
2016-07-18,fed_blackout
2016-07-19,fed_blackout
2016-07-20,fed_blackout
2016-07-21,fed_blackout
2016-07-22,fed_blackout
2016-07-25,fed_blackout
2016-07-26,fed_blackout
2016-09-12,fed_blackout
2016-09-13,fed_blackout
2016-09-14,fed_blackout
2016-09-15,fed_blackout
2016-09-16,fed_blackout
2016-09-19,fed_blackout
2016-09-20,fed_blackout
2016-10-24,fed_blackout
2016-10-25,fed_blackout
2016-10-26,fed_blackout
2016-10-27,fed_blackout
2016-10-28,fed_blackout
2016-10-31,fed_blackout
2016-11-01,fed_blackout
2016-12-05,fed_blackout
2016-12-06,fed_blackout
2016-12-07,fed_blackout
2016-12-08,fed_blackout
2016-12-09,fed_blackout
2016-12-12,fed_blackout
2016-12-13,fed_blackout
2017-01-23,fed_blackout
2017-01-24,fed_blackout
2017-01-25,fed_blackout
2017-01-26,fed_blackout
2017-01-27,fed_blackout
2017-01-30,fed_blackout
2017-01-31,fed_blackout
2017-03-06,fed_blackout
2017-03-07,fed_blackout
2017-03-08,fed_blackout
2017-03-09,fed_blackout
2017-03-10,fed_blackout
2017-03-13,fed_blackout
2017-03-14,fed_blackout
2017-04-24,fed_blackout
2017-04-25,fed_blackout
2017-04-26,fed_blackout
2017-04-27,fed_blackout
2017-04-28,fed_blackout
2017-05-01,fed_blackout
