time,open,high,low,close,volume
2026-06-26 09:11:00-04:00,7374.5,7376.5,7373.5,7375.25,809
2026-06-26 09:12:00-04:00,7375.5,7377.75,7375.5,7377.0,718
2026-06-26 09:13:00-04:00,7377.0,7377.25,7375.75,7376.5,529
2026-06-26 09:14:00-04:00,7376.75,7378.25,7376.0,7377.0,635
2026-06-26 09:15:00-04:00,7376.75,7377.5,7375.25,7376.25,467
2026-06-26 09:16:00-04:00,7376.0,7376.5,7375.25,7375.5,417
2026-06-26 09:17:00-04:00,7375.5,7378.0,7374.75,7378.0,737
2026-06-26 09:18:00-04:00,7377.75,7378.25,7364.75,7368.25,4571
2026-06-26 09:19:00-04:00,7368.25,7374.5,7366.5,7374.0,3303
2026-06-26 09:20:00-04:00,7374.25,7379.75,7372.0,7376.75,3337
2026-06-26 09:21:00-04:00,7376.75,7382.5,7375.75,7381.25,2417
2026-06-26 09:22:00-04:00,7381.25,7381.5,7377.75,7378.0,1015
2026-06-26 09:23:00-04:00,7378.0,7380.5,7377.75,7379.5,646
2026-06-26 09:24:00-04:00,7379.25,7380.25,7378.25,7380.0,916
2026-06-26 09:25:00-04:00,7379.75,7381.5,7378.5,7379.5,1091
2026-06-26 09:26:00-04:00,7379.5,7380.75,7377.75,7378.5,734
2026-06-26 09:27:00-04:00,7378.75,7381.25,7377.0,7381.0,1234
2026-06-26 09:28:00-04:00,7381.25,7383.0,7378.75,7380.0,1727
2026-06-26 09:29:00-04:00,7380.25,7381.75,7379.0,7381.0,2305
2026-06-26 09:30:00-04:00,7381.0,7381.0,7371.5,7378.5,10889
2026-06-26 09:31:00-04:00,7378.5,7385.75,7374.75,7384.5,7739
2026-06-26 09:32:00-04:00,7384.5,7388.25,7375.75,7376.0,6300
2026-06-26 09:33:00-04:00,7376.25,7376.75,7363.75,7364.0,5902
2026-06-26 09:34:00-04:00,7364.25,7372.5,7360.0,7370.25,8164
2026-06-26 09:35:00-04:00,7370.25,7380.0,7367.25,7379.5,7074
2026-06-26 09:36:00-04:00,7379.5,7383.0,7375.25,7378.25,5797
2026-06-26 09:37:00-04:00,7378.0,7380.5,7370.25,7374.0,5363
2026-06-26 09:38:00-04:00,7374.0,7379.75,7372.75,7375.75,4773
2026-06-26 09:39:00-04:00,7376.0,7377.75,7371.0,7373.0,4149
2026-06-26 09:40:00-04:00,7372.75,7376.5,7368.75,7372.0,5327
2026-06-26 09:41:00-04:00,7372.0,7375.0,7370.25,7372.75,3321
2026-06-26 09:42:00-04:00,7372.75,7377.75,7372.0,7373.0,4400
2026-06-26 09:43:00-04:00,7373.0,7386.0,7372.25,7382.0,5387
2026-06-26 09:44:00-04:00,7382.0,7386.25,7379.0,7384.25,4029
2026-06-26 09:45:00-04:00,7384.25,7384.5,7371.25,7372.25,5535
2026-06-26 09:46:00-04:00,7372.5,7383.25,7371.75,7381.5,4866
2026-06-26 09:47:00-04:00,7381.75,7389.75,7381.25,7384.75,5679
2026-06-26 09:48:00-04:00,7384.75,7390.25,7380.0,7380.25,5767
2026-06-26 09:49:00-04:00,7380.25,7383.0,7376.25,7378.5,5124
2026-06-26 09:50:00-04:00,7378.75,7384.0,7378.5,7382.5,4407
2026-06-26 09:51:00-04:00,7382.75,7388.75,7381.0,7386.0,4014
2026-06-26 09:52:00-04:00,7386.25,7387.25,7377.25,7379.0,4136
2026-06-26 09:53:00-04:00,7379.25,7383.75,7378.5,7379.75,3094
2026-06-26 09:54:00-04:00,7379.75,7386.25,7379.0,7385.75,2500
2026-06-26 09:55:00-04:00,7386.0,7390.25,7384.0,7386.75,4183
