,open,high,low,close,volume
2026-09-04 10:09:00-04:00,1.1331000328063965,1.149999976158142,1.1200000047683716,1.145900011062622,234685
2026-09-04 10:10:00-04:00,1.1432000398635864,1.1799999475479126,1.1402000188827517,1.1698999404907229,351343
2026-09-04 10:11:00-04:00,1.1698999404907229,1.1698999404907229,1.090000033378601,1.1167999505996704,448045
2026-09-04 10:12:00-04:00,1.1150000095367432,1.1200000047683716,1.100000023841858,1.1150000095367432,173479
2026-09-04 10:13:00-04:00,1.1200000047683716,1.1299999952316284,1.090000033378601,1.1200000047683716,189634
2026-09-04 10:14:00-04:00,1.1200000047683716,1.1699999570846558,1.1200000047683716,1.169700026512146,280221
2026-09-04 10:15:00-04:00,1.1649999618530271,1.2000000476837158,1.149999976158142,1.1996999979019165,251509
2026-09-04 10:16:00-04:00,1.1998000144958496,1.2000000476837158,1.1799999475479126,1.1799999475479126,180034
2026-09-04 10:17:00-04:00,1.184999942779541,1.2200000286102295,1.1799999475479126,1.2031999826431274,264593
2026-09-04 10:18:00-04:00,1.2067999839782717,1.2100000381469729,1.1399999856948853,1.1401000022888184,315266
2026-09-04 10:19:00-04:00,1.1399999856948853,1.2100000381469729,1.1399999856948853,1.2031999826431274,233898
2026-09-04 10:20:00-04:00,1.2100000381469729,1.2100000381469729,1.1799999475479126,1.190000057220459,111730
2026-09-04 10:21:00-04:00,1.1801999807357788,1.2300000190734863,1.159999966621399,1.2199000120162964,326852
2026-09-04 10:22:00-04:00,1.215000033378601,1.2200000286102295,1.190000057220459,1.2031999826431274,250875
2026-09-04 10:23:00-04:00,1.2065999507904053,1.2100000381469729,1.190000057220459,1.1900999546051023,92691
2026-09-04 10:24:00-04:00,1.1950000524520874,1.2300000190734863,1.1950000524520874,1.225000023841858,290999
2026-09-04 10:25:00-04:00,1.2300000190734863,1.2400000095367432,1.2200000286102295,1.2209999561309814,183810
2026-09-04 10:26:00-04:00,1.2200000286102295,1.2200000286102295,1.1799999475479126,1.1950000524520874,185813
2026-09-04 10:27:00-04:00,1.2000000476837158,1.2898999452590942,1.1900999546051023,1.2100000381469729,88112
2026-09-04 10:28:00-04:00,1.2100000381469729,1.215000033378601,1.1900999546051023,1.1931999921798706,102807
2026-09-04 10:29:00-04:00,1.1950000524520874,1.25,1.190000057220459,1.23989999294281,344970
2026-09-04 10:30:00-04:00,1.2350000143051147,1.2599999904632568,1.2301000356674194,1.2596999406814575,235012
2026-09-04 10:31:00-04:00,1.2598999738693235,1.2699999809265137,1.2400000095367432,1.2698999643325806,291188
2026-09-04 10:32:00-04:00,1.2599999904632568,1.2699999809265137,1.2300000190734863,1.2301000356674194,261083
2026-09-04 10:33:00-04:00,1.230299949645996,1.2400000095367432,1.2300000190734863,1.2300000190734863,86850
2026-09-04 10:34:00-04:00,1.2300000190734863,1.2350000143051147,1.1799999475479126,1.184999942779541,327254
2026-09-04 10:35:00-04:00,1.184999942779541,1.1950000524520874,1.1699999570846558,1.184999942779541,236437
2026-09-04 10:36:00-04:00,1.1800999641418457,1.2000000476837158,1.1799999475479126,1.190000057220459,53629
2026-09-04 10:37:00-04:00,1.1950000524520874,1.2000000476837158,1.1900999546051023,1.1931999921798706,35433
2026-09-04 10:38:00-04:00,1.1931999921798706,1.2000000476837158,1.1749999523162842,1.1800999641418457,67067
2026-09-04 10:39:00-04:00,1.1734000444412231,1.1799999475479126,1.159999966621399,1.1749999523162842,90265
2026-09-04 10:40:00-04:00,1.1797000169754028,1.2000000476837158,1.1797000169754028,1.2000000476837158,69600
2026-09-04 10:41:00-04:00,1.1950000524520874,1.2000000476837158,1.190000057220459,1.1902999877929688,54787
2026-09-04 10:42:00-04:00,1.1902999877929688,1.2000000476837158,1.170300006866455,1.184999942779541,94830
2026-09-04 10:43:00-04:00,1.1832000017166138,1.2400000095367432,1.1801999807357788,1.2400000095367432,217055
2026-09-04 10:44:00-04:00,1.25,1.25,1.2000000476837158,1.2400000095367432,223002
2026-09-04 10:45:00-04:00,1.2301000356674194,1.2999999523162842,1.2301000356674194,1.2940000295639038,398069
2026-09-04 10:46:00-04:00,1.2900999784469604,1.350000023841858,1.2699999809265137,1.350000023841858,785505
2026-09-04 10:47:00-04:00,1.350000023841858,1.350000023841858,1.2999999523162842,1.3199000358581543,631813
2026-09-04 10:48:00-04:00,1.3300000429153442,1.3700000047683716,1.2999999523162842,1.329800009727478,739926
2026-09-04 10:49:00-04:00,1.3250000476837158,1.350000023841858,1.3200000524520874,1.3300000429153442,313488
2026-09-04 10:50:00-04:00,1.3279999494552612,1.3300000429153442,1.2599999904632568,1.2949999570846558,510931
2026-09-04 10:51:00-04:00,1.2899999618530271,1.3700000047683716,1.2899999618530271,1.3431999683380127,646098
2026-09-04 10:52:00-04:00,1.340000033378601,1.3700000047683716,1.3200000524520874,1.3567999601364136,564178
2026-09-04 10:53:00-04:00,1.3550000190734863,1.399999976158142,1.3300000429153442,1.399899959564209,791862
2026-09-04 10:54:00-04:00,1.3932000398635864,1.600000023841858,1.340000033378601,1.5667999982833862,2636438
2026-09-04 10:55:00-04:00,1.5601999759674072,1.5700000524520874,1.4299999475479126,1.475000023841858,1597707
2026-09-04 10:56:00-04:00,1.4700000286102295,1.5499999523162842,1.4500000476837158,1.5198999643325806,1386461
2026-09-04 10:57:00-04:00,1.5149999856948853,1.5499999523162842,1.5,1.52020001411438,761083
2026-09-04 10:58:00-04:00,1.5199999809265137,1.5499999523162842,1.4800000190734863,1.5199999809265137,872275
2026-09-04 10:59:00-04:00,1.5299999713897705,1.5299999713897705,1.4900000095367432,1.499899983406067,434043
2026-09-04 11:00:00-04:00,1.4900000095367432,1.5800000429153442,1.3600000143051147,1.4049999713897705,2086922
2026-09-04 11:01:00-04:00,1.4049999713897705,1.4199999570846558,1.3700000047683716,1.3799999952316284,545366
2026-09-04 11:02:00-04:00,1.3799999952316284,1.4299999475479126,1.3799999952316284,1.4270999431610107,498380
2026-09-04 11:03:00-04:00,1.4200999736785889,1.4900000095367432,1.4199999570846558,1.4850000143051147,613399
2026-09-04 11:04:00-04:00,1.4850000143051147,1.5800000429153442,1.4700000286102295,1.5568000078201294,1220063
2026-09-04 11:05:00-04:00,1.5499999523162842,1.5700000524520874,1.5099999904632568,1.5232000350952148,1001385
2026-09-04 11:06:00-04:00,1.524999976158142,1.5499999523162842,1.5199999809265137,1.5299999713897705,476137
2026-09-04 11:07:00-04:00,1.5219000577926636,1.5700000524520874,1.4900000095367432,1.5196000337600708,875760
2026-09-04 11:08:00-04:00,1.5149999856948853,1.600000023841858,1.5099999904632568,1.5801000595092771,1205876
2026-09-04 11:09:00-04:00,1.5850000381469729,1.590000033378601,1.4700000286102295,1.5398999452590942,1161430
2026-09-04 11:10:00-04:00,1.5399999618530271,1.5499999523162842,1.4900000095367432,1.5049999952316284,507808
2026-09-04 11:11:00-04:00,1.5068000555038452,1.5299999713897705,1.4900000095367432,1.5099999904632568,284198
2026-09-04 11:12:00-04:00,1.5099999904632568,1.5099999904632568,1.409999966621399,1.439900040626526,784353
2026-09-04 11:13:00-04:00,1.440000057220459,1.5,1.4299999475479126,1.4700000286102295,439089
2026-09-04 11:14:00-04:00,1.4630999565124512,1.4700000286102295,1.4299999475479126,1.4299999475479126,257514
2026-09-04 11:15:00-04:00,1.430299997329712,1.4900000095367432,1.4199999570846558,1.475000023841858,574131
2026-09-04 11:16:00-04:00,1.47979998588562,1.4800000190734863,1.4500000476837158,1.4501999616622925,194449
2026-09-04 11:17:00-04:00,1.4501999616622925,1.4600000381469729,1.3799999952316284,1.4200999736785889,819765
2026-09-04 11:18:00-04:00,1.4299999475479126,1.4299999475479126,1.4149999618530271,1.4199999570846558,224332
2026-09-04 11:19:00-04:00,1.4199999570846558,1.4500000476837158,1.393100023269653,1.4500000476837158,269606
2026-09-04 11:20:00-04:00,1.4500000476837158,1.465000033378601,1.4199999570846558,1.4363000392913818,312942
2026-09-04 11:21:00-04:00,1.440000057220459,1.440000057220459,1.3799999952316284,1.4077999591827393,333558
2026-09-04 11:22:00-04:00,1.4098000526428225,1.4199999570846558,1.399999976158142,1.399999976158142,122438
2026-09-04 11:23:00-04:00,1.4000999927520752,1.4600000381469729,1.399999976158142,1.4400999546051023,505736
2026-09-04 11:24:00-04:00,1.4400999546051023,1.4600000381469729,1.4299999475479126,1.4599000215530396,162913
2026-09-04 11:25:00-04:00,1.4534000158309937,1.4600000381469729,1.4299999475479126,1.440000057220459,119370
2026-09-04 11:26:00-04:00,1.4299999475479126,1.439900040626526,1.2599999904632568,1.260200023651123,799155
2026-09-04 11:27:00-04:00,1.267699956893921,1.340000033378601,1.2599999904632568,1.3300000429153442,689215
2026-09-04 11:28:00-04:00,1.3300000429153442,1.350000023841858,1.3200000524520874,1.3402999639511108,234205
2026-09-04 11:29:00-04:00,1.3401000499725342,1.350000023841858,1.3300000429153442,1.350000023841858,98948
2026-09-04 11:30:00-04:00,1.3499000072479248,1.350000023841858,1.320099949836731,1.320099949836731,100460
2026-09-04 11:31:00-04:00,1.3200000524520874,1.3300000429153442,1.2999999523162842,1.3032000064849854,180538
2026-09-04 11:32:00-04:00,1.2999999523162842,1.3200000524520874,1.2999999523162842,1.3003000020980835,195100
