,open,high,low,close,volume
2026-07-07 07:00:00-04:00,0.8212,1.09,0.8212,1.0713,0
2026-07-07 07:05:00-04:00,1.08,1.1,0.9,0.949,0
2026-07-07 07:10:00-04:00,0.95,1.12,0.9214,1.0799,0
2026-07-07 07:15:00-04:00,1.0799,1.15,1.03,1.0397,0
2026-07-07 07:20:00-04:00,1.03,1.1,1.0,1.0084,0
2026-07-07 07:25:00-04:00,1.0009,1.16,1.0,1.0799,0
2026-07-07 07:30:00-04:00,1.0799,1.11,1.03,1.065,0
2026-07-07 07:35:00-04:00,1.06,1.15,1.03,1.0998,0
2026-07-07 07:40:00-04:00,1.09,1.14,1.04,1.0485,0
2026-07-07 07:45:00-04:00,1.0483,1.09,1.04,1.0684,0
2026-07-07 07:50:00-04:00,1.0601,1.12,1.03,1.1098,0
2026-07-07 07:55:00-04:00,1.11,1.19,1.08,1.16,0
2026-07-07 08:00:00-04:00,1.17,1.23,1.14,1.1884,0
2026-07-07 08:05:00-04:00,1.18,1.22,1.13,1.16,0
2026-07-07 08:10:00-04:00,1.1698,1.18,1.09,1.09,0
2026-07-07 08:15:00-04:00,1.0901,1.12,1.03,1.0516,0
2026-07-07 08:20:00-04:00,1.0578,1.06,0.9541,0.9867,0
2026-07-07 08:25:00-04:00,0.9867,0.9981,0.9446,0.9575,0
2026-07-07 08:30:00-04:00,0.9563,0.9967,0.955,0.9668,0
2026-07-07 08:35:00-04:00,0.9604,0.967,0.9367,0.9636,0
2026-07-07 08:40:00-04:00,0.9636,0.97,0.935,0.95,0
2026-07-07 08:45:00-04:00,0.9499,0.98,0.935,0.9591,0
2026-07-07 08:50:00-04:00,0.9588,0.98,0.9531,0.959,0
2026-07-07 08:55:00-04:00,0.9572,0.9591,0.943,0.9498,0
2026-07-07 09:00:00-04:00,0.9499,0.97,0.9453,0.9499,0
2026-07-07 09:05:00-04:00,0.9498,1.0,0.9453,0.9856,0
2026-07-07 09:10:00-04:00,0.9856,0.9856,0.9501,0.956,0
2026-07-07 09:15:00-04:00,0.9559,0.956,0.94,0.9452,0
2026-07-07 09:20:00-04:00,0.9486,0.96,0.928,0.9336,0
2026-07-07 09:25:00-04:00,0.9339,0.9575,0.925,0.9412,0
2026-07-07 09:30:00-04:00,0.9340000152587892,0.959999978542328,0.8600000143051147,0.8684999942779541,70389676
2026-07-07 09:35:00-04:00,0.8759999871253967,0.8880000114440918,0.8306000232696533,0.8611999750137329,1168905
2026-07-07 09:40:00-04:00,0.862500011920929,0.8675000071525574,0.800000011920929,0.8048999905586243,1262100
2026-07-07 09:45:00-04:00,0.8036999702453613,0.8543999791145325,0.8036999702453613,0.8442000150680542,723757
2026-07-07 09:50:00-04:00,0.8391000032424927,0.8684999942779541,0.8281000256538391,0.8501999974250793,685947
2026-07-07 09:55:00-04:00,0.8549000024795532,0.8650000095367432,0.8324000239372253,0.8399999737739563,381795
2026-07-07 10:00:00-04:00,0.8399999737739563,0.8743000030517578,0.8377000093460083,0.8504999876022339,390729
2026-07-07 10:05:00-04:00,0.8511999845504761,0.8593999743461609,0.8309999704360962,0.8360000252723694,246988
