time,open,high,low,close,volume
2026-09-08 12:56:00-04:00,7693.0,7693.25,7692.75,7693.25,156
2026-09-08 12:56:10-04:00,7693.0,7693.0,7687.0,7687.75,5871
2026-09-08 12:56:20-04:00,7688.0,7690.5,7687.5,7690.25,1263
2026-09-08 12:56:30-04:00,7690.0,7690.5,7690.0,7690.5,441
2026-09-08 12:56:40-04:00,7690.5,7690.5,7689.5,7690.25,326
2026-09-08 12:56:50-04:00,7690.0,7690.25,7689.75,7689.75,231
2026-09-08 12:57:00-04:00,7689.75,7690.5,7689.5,7690.25,372
2026-09-08 12:57:10-04:00,7690.25,7690.25,7689.5,7689.75,295
2026-09-08 12:57:20-04:00,7689.75,7690.25,7689.75,7690.0,245
2026-09-08 12:57:30-04:00,7690.0,7690.75,7690.0,7690.25,436
2026-09-08 12:57:40-04:00,7690.25,7690.75,7690.0,7690.5,259
2026-09-08 12:57:50-04:00,7690.5,7690.75,7689.75,7690.0,351
2026-09-08 12:58:00-04:00,7690.0,7690.75,7690.0,7690.0,343
2026-09-08 12:58:10-04:00,7690.0,7690.25,7689.5,7689.75,241
2026-09-08 12:58:20-04:00,7689.75,7690.5,7689.75,7690.5,296
2026-09-08 12:58:30-04:00,7690.5,7690.5,7689.5,7689.75,288
2026-09-08 12:58:40-04:00,7689.75,7690.25,7689.25,7689.25,426
2026-09-08 12:58:50-04:00,7689.25,7689.75,7689.25,7689.5,301
2026-09-08 12:59:00-04:00,7689.25,7689.5,7688.75,7688.75,421
2026-09-08 12:59:10-04:00,7688.75,7690.0,7688.5,7689.5,619
2026-09-08 12:59:20-04:00,7689.5,7689.5,7685.75,7688.5,3523
2026-09-08 12:59:30-04:00,7688.75,7689.25,7688.5,7689.0,646
2026-09-08 12:59:40-04:00,7689.25,7689.75,7688.75,7689.0,902
2026-09-08 12:59:50-04:00,7689.25,7690.0,7689.0,7690.0,401
2026-09-08 13:00:00-04:00,7689.75,7691.25,7689.75,7691.25,703
2026-09-08 13:00:10-04:00,7691.25,7692.0,7691.0,7692.0,947
2026-09-08 13:00:20-04:00,7692.0,7693.0,7691.75,7692.75,673
2026-09-08 13:00:30-04:00,7692.75,7693.0,7692.5,7692.75,256
2026-09-08 13:00:40-04:00,7692.75,7693.0,7692.25,7692.75,227
2026-09-08 13:00:50-04:00,7692.75,7695.0,7692.75,7694.75,1641
2026-09-08 13:01:00-04:00,7694.75,7694.75,7694.25,7694.5,306
2026-09-08 13:01:10-04:00,7694.5,7695.5,7694.25,7695.0,693
2026-09-08 13:01:20-04:00,7695.0,7696.5,7695.0,7696.5,654
2026-09-08 13:01:30-04:00,7696.5,7698.25,7696.5,7697.75,1144
2026-09-08 13:01:40-04:00,7697.5,7698.5,7697.5,7698.25,696
2026-09-08 13:01:50-04:00,7698.0,7699.0,7697.75,7698.25,400
2026-09-08 13:02:00-04:00,7698.25,7698.5,7697.5,7697.75,416
2026-09-08 13:02:10-04:00,7697.75,7699.0,7697.75,7699.0,475
2026-09-08 13:02:20-04:00,7699.0,7699.25,7697.75,7698.5,575
2026-09-08 13:02:30-04:00,7698.25,7698.75,7698.0,7698.5,534
2026-09-08 13:02:40-04:00,7698.25,7699.0,7698.25,7698.75,414
2026-09-08 13:02:50-04:00,7698.5,7698.5,7698.0,7698.0,339
2026-09-08 13:03:00-04:00,7698.0,7698.25,7697.5,7697.5,370
2026-09-08 13:03:10-04:00,7697.25,7698.0,7697.25,7697.75,246
2026-09-08 13:03:20-04:00,7697.75,7698.0,7697.25,7697.75,310
2026-09-08 13:03:30-04:00,7697.5,7698.75,7697.5,7698.75,406
2026-09-08 13:03:40-04:00,7698.75,7698.75,7698.25,7698.5,217
2026-09-08 13:03:50-04:00,7698.5,7699.0,7698.25,7698.25,373
2026-09-08 13:04:00-04:00,7698.25,7698.5,7698.0,7698.0,153
2026-09-08 13:04:10-04:00,7698.0,7698.25,7697.75,7698.25,233
2026-09-08 13:04:20-04:00,7698.25,7699.0,7698.25,7698.75,553
2026-09-08 13:04:30-04:00,7699.0,7699.25,7698.5,7699.0,425
2026-09-08 13:04:40-04:00,7699.0,7699.25,7698.75,7699.25,292
2026-09-08 13:04:50-04:00,7699.25,7699.75,7698.75,7699.75,215
2026-09-08 13:05:00-04:00,7699.75,7699.75,7699.25,7699.75,606
2026-09-08 13:05:10-04:00,7699.5,7699.75,7699.0,7699.0,435
2026-09-08 13:05:20-04:00,7699.0,7699.25,7698.75,7699.25,259
2026-09-08 13:05:30-04:00,7699.25,7699.25,7698.75,7699.25,232
2026-09-08 13:05:40-04:00,7699.25,7699.5,7699.0,7699.25,217
2026-09-08 13:05:50-04:00,7699.25,7699.75,7699.25,7699.75,239
2026-09-08 13:06:00-04:00,7699.5,7699.75,7698.5,7698.75,345
2026-09-08 13:06:10-04:00,7698.75,7699.0,7698.5,7698.75,154
2026-09-08 13:06:20-04:00,7698.75,7700.5,7698.75,7700.5,631
2026-09-08 13:06:30-04:00,7700.5,7701.25,7700.0,7701.0,732
2026-09-08 13:06:40-04:00,7701.0,7701.75,7701.0,7701.25,618
2026-09-08 13:06:50-04:00,7701.5,7701.75,7701.5,7701.75,384
2026-09-08 13:07:00-04:00,7701.75,7701.75,7701.0,7701.25,373
2026-09-08 13:07:10-04:00,7701.0,7701.25,7700.75,7701.0,343
2026-09-08 13:07:20-04:00,7700.75,7701.0,7700.0,7700.0,453
2026-09-08 13:07:30-04:00,7700.25,7700.5,7699.75,7699.75,580
2026-09-08 13:07:40-04:00,7699.75,7699.75,7699.25,7699.25,403
2026-09-08 13:07:50-04:00,7699.25,7699.5,7698.75,7698.75,179
2026-09-08 13:08:00-04:00,7698.75,7698.75,7698.0,7698.25,333
2026-09-08 13:08:10-04:00,7698.25,7698.25,7697.75,7697.75,381
2026-09-08 13:08:20-04:00,7697.75,7697.75,7696.75,7696.75,453
2026-09-08 13:08:30-04:00,7696.75,7697.25,7696.5,7696.75,449
2026-09-08 13:08:40-04:00,7696.5,7696.5,7696.25,7696.25,246
2026-09-08 13:08:50-04:00,7696.5,7697.75,7696.5,7697.5,576
2026-09-08 13:09:00-04:00,7697.25,7697.5,7697.0,7697.25,184
2026-09-08 13:09:10-04:00,7697.0,7697.0,7696.25,7696.75,215
2026-09-08 13:09:20-04:00,7697.0,7697.0,7696.5,7696.75,253
2026-09-08 13:09:30-04:00,7696.75,7696.75,7696.5,7696.5,134
2026-09-08 13:09:40-04:00,7696.5,7696.5,7696.0,7696.25,103
2026-09-08 13:09:50-04:00,7696.0,7696.25,7696.0,7696.0,307
2026-09-08 13:10:00-04:00,7696.25,7696.75,7696.25,7696.75,229
2026-09-08 13:10:10-04:00,7696.75,7696.75,7696.5,7696.5,264
2026-09-08 13:10:20-04:00,7696.5,7697.25,7696.5,7697.0,275
2026-09-08 13:10:30-04:00,7697.0,7697.75,7697.0,7697.5,237
2026-09-08 13:10:40-04:00,7697.5,7697.5,7696.75,7696.75,159
2026-09-08 13:10:50-04:00,7696.75,7697.5,7696.5,7697.25,198
2026-09-08 13:11:00-04:00,7697.25,7697.25,7697.0,7697.25,176
2026-09-08 13:11:10-04:00,7697.0,7697.25,7696.75,7697.25,87
2026-09-08 13:11:20-04:00,7697.0,7697.5,7697.0,7697.5,172
2026-09-08 13:11:30-04:00,7697.5,7697.75,7697.25,7697.5,238
2026-09-08 13:11:40-04:00,7697.75,7697.75,7697.25,7697.25,152
2026-09-08 13:11:50-04:00,7697.25,7697.25,7696.75,7697.0,152
2026-09-08 13:12:00-04:00,7697.0,7697.25,7697.0,7697.0,131
2026-09-08 13:12:10-04:00,7697.25,7697.25,7696.75,7697.0,256
2026-09-08 13:12:20-04:00,7697.0,7697.25,7696.5,7697.25,111
2026-09-08 13:12:30-04:00,7697.25,7697.5,7697.0,7697.25,181
2026-09-08 13:12:40-04:00,7697.25,7697.25,7696.0,7696.0,289
2026-09-08 13:12:50-04:00,7696.0,7696.5,7695.75,7696.25,329
2026-09-08 13:13:00-04:00,7696.25,7696.5,7695.75,7695.75,233
2026-09-08 13:13:10-04:00,7695.75,7696.0,7695.5,7695.5,176
2026-09-08 13:13:20-04:00,7695.5,7697.25,7695.5,7697.0,291
2026-09-08 13:13:30-04:00,7697.0,7697.25,7696.75,7697.0,249
2026-09-08 13:13:40-04:00,7697.25,7697.25,7696.75,7697.0,229
2026-09-08 13:13:50-04:00,7697.25,7697.25,7697.0,7697.0,56
2026-09-08 13:14:00-04:00,7697.25,7697.25,7697.25,7697.25,78
2026-09-08 13:14:10-04:00,7697.0,7697.25,7697.0,7697.25,163
2026-09-08 13:14:20-04:00,7697.5,7697.5,7697.0,7697.0,162
2026-09-08 13:14:30-04:00,7697.0,7697.0,7696.75,7697.0,98
2026-09-08 13:14:40-04:00,7697.0,7697.0,7696.5,7696.75,160
2026-09-08 13:14:50-04:00,7696.75,7696.75,7696.5,7696.75,204
2026-09-08 13:15:00-04:00,7696.75,7697.25,7696.75,7697.0,245
2026-09-08 13:15:10-04:00,7697.0,7697.25,7697.0,7697.25,112
2026-09-08 13:15:20-04:00,7697.25,7697.5,7697.25,7697.25,187
2026-09-08 13:15:30-04:00,7697.25,7697.25,7696.5,7696.5,84
2026-09-08 13:15:40-04:00,7696.25,7696.75,7695.75,7696.5,497
