time,open,high,low,close,volume
2026-08-04 09:46:00-04:00,29452.5,29457.25,29449.0,29450.75,389
2026-08-04 09:46:10-04:00,29450.75,29459.75,29449.25,29449.25,362
2026-08-04 09:46:20-04:00,29449.25,29450.0,29441.75,29442.5,388
2026-08-04 09:46:30-04:00,29441.75,29446.25,29433.75,29445.0,421
2026-08-04 09:46:40-04:00,29445.75,29454.0,29444.75,29453.5,345
2026-08-04 09:46:50-04:00,29453.5,29454.75,29441.5,29443.5,211
2026-08-04 09:47:00-04:00,29442.5,29447.0,29434.5,29442.0,390
2026-08-04 09:47:10-04:00,29441.5,29445.0,29435.5,29437.75,261
2026-08-04 09:47:20-04:00,29437.25,29438.75,29429.0,29432.0,427
2026-08-04 09:47:30-04:00,29433.0,29443.0,29427.25,29440.0,366
2026-08-04 09:47:40-04:00,29439.25,29442.5,29431.25,29431.75,272
2026-08-04 09:47:50-04:00,29431.0,29438.0,29430.75,29435.5,277
2026-08-04 09:48:00-04:00,29435.5,29446.0,29434.0,29442.25,351
2026-08-04 09:48:10-04:00,29441.0,29457.5,29430.25,29456.0,506
2026-08-04 09:48:20-04:00,29456.0,29461.25,29451.25,29453.0,453
2026-08-04 09:48:30-04:00,29452.25,29457.75,29446.0,29453.0,264
2026-08-04 09:48:40-04:00,29454.0,29457.0,29447.75,29456.25,243
2026-08-04 09:48:50-04:00,29456.25,29457.5,29441.5,29448.25,287
2026-08-04 09:49:00-04:00,29447.5,29450.25,29437.5,29438.0,341
2026-08-04 09:49:10-04:00,29440.0,29449.5,29437.0,29448.0,323
2026-08-04 09:49:20-04:00,29448.75,29452.25,29444.5,29450.5,203
2026-08-04 09:49:30-04:00,29451.0,29451.75,29442.25,29446.0,210
2026-08-04 09:49:40-04:00,29445.0,29452.25,29443.5,29451.5,266
2026-08-04 09:49:50-04:00,29450.75,29459.25,29447.5,29458.5,307
2026-08-04 09:50:00-04:00,29459.75,29493.75,29455.5,29493.0,1681
2026-08-04 09:50:10-04:00,29492.5,29499.0,29487.0,29489.25,743
2026-08-04 09:50:20-04:00,29488.5,29497.0,29483.25,29496.0,358
2026-08-04 09:50:30-04:00,29495.5,29499.25,29492.25,29492.25,404
2026-08-04 09:50:40-04:00,29492.25,29492.5,29481.75,29483.5,330
2026-08-04 09:50:50-04:00,29484.5,29491.25,29482.0,29486.0,314
2026-08-04 09:51:00-04:00,29486.0,29492.25,29483.0,29490.5,270
2026-08-04 09:51:10-04:00,29489.25,29500.0,29489.25,29496.0,350
2026-08-04 09:51:20-04:00,29494.75,29501.25,29494.25,29496.75,337
2026-08-04 09:51:30-04:00,29496.5,29500.0,29491.0,29496.25,341
2026-08-04 09:51:40-04:00,29497.0,29499.0,29493.5,29495.25,209
2026-08-04 09:51:50-04:00,29495.0,29495.25,29484.5,29486.75,260
2026-08-04 09:52:00-04:00,29487.0,29491.0,29479.5,29480.5,366
2026-08-04 09:52:10-04:00,29480.5,29487.75,29479.75,29485.75,284
2026-08-04 09:52:20-04:00,29484.75,29492.75,29484.5,29487.0,247
2026-08-04 09:52:30-04:00,29486.75,29490.5,29482.5,29485.0,205
2026-08-04 09:52:40-04:00,29485.5,29493.25,29485.5,29491.0,194
2026-08-04 09:52:50-04:00,29491.25,29494.75,29488.25,29492.25,209
2026-08-04 09:53:00-04:00,29491.25,29496.75,29488.25,29496.25,233
2026-08-04 09:53:10-04:00,29496.5,29496.5,29484.75,29485.75,250
2026-08-04 09:53:20-04:00,29484.5,29488.0,29480.25,29482.0,269
2026-08-04 09:53:30-04:00,29482.0,29486.25,29474.5,29485.5,338
2026-08-04 09:53:40-04:00,29485.25,29489.75,29482.25,29483.5,243
2026-08-04 09:53:50-04:00,29484.0,29491.25,29479.75,29489.75,443
2026-08-04 09:54:00-04:00,29490.5,29500.0,29489.75,29493.5,284
2026-08-04 09:54:10-04:00,29493.25,29496.75,29491.5,29493.0,194
2026-08-04 09:54:20-04:00,29494.25,29494.25,29482.5,29486.25,294
2026-08-04 09:54:30-04:00,29485.75,29490.5,29485.25,29487.75,188
2026-08-04 09:54:40-04:00,29488.0,29495.5,29486.5,29493.5,183
2026-08-04 09:54:50-04:00,29493.25,29503.75,29490.75,29501.5,365
2026-08-04 09:55:00-04:00,29501.5,29502.5,29493.0,29496.0,328
2026-08-04 09:55:10-04:00,29497.0,29498.0,29487.0,29487.0,308
2026-08-04 09:55:20-04:00,29486.75,29487.25,29481.25,29482.25,292
2026-08-04 09:55:30-04:00,29482.0,29486.5,29474.5,29474.75,377
2026-08-04 09:55:40-04:00,29474.0,29476.0,29467.75,29468.0,371
2026-08-04 09:55:50-04:00,29468.25,29469.5,29461.5,29464.25,372
2026-08-04 09:56:00-04:00,29463.75,29466.5,29447.25,29448.25,633
2026-08-04 09:56:10-04:00,29448.25,29449.5,29441.75,29447.0,465
2026-08-04 09:56:20-04:00,29445.5,29448.0,29438.25,29439.0,348
2026-08-04 09:56:30-04:00,29438.0,29441.25,29425.0,29430.75,565
2026-08-04 09:56:40-04:00,29430.0,29435.75,29427.0,29432.75,393
2026-08-04 09:56:50-04:00,29432.5,29441.25,29426.75,29437.25,416
2026-08-04 09:57:00-04:00,29436.75,29453.0,29430.75,29451.75,487
2026-08-04 09:57:10-04:00,29451.25,29460.25,29451.0,29451.5,475
2026-08-04 09:57:20-04:00,29452.0,29454.75,29436.0,29438.75,358
2026-08-04 09:57:30-04:00,29438.5,29440.5,29433.25,29435.5,307
2026-08-04 09:57:40-04:00,29436.25,29444.5,29433.5,29443.5,215
2026-08-04 09:57:50-04:00,29444.5,29447.0,29439.75,29447.0,488
2026-08-04 09:58:00-04:00,29445.5,29450.0,29442.75,29447.75,313
2026-08-04 09:58:10-04:00,29448.75,29455.75,29448.0,29450.5,223
